Year_Week,R1-RF,R2-RF,R3-RF,R4-RF,R5-RF,CMA,EG,HML,IA,ME,MOM,Mkt-RF,RMW,ROE,SMB
1994-17,1.5659783983348772,1.7459356152365488,2.0271292538352803,2.347588197924644,2.680007071939716,0.0193042004925203,0.1377,-0.3907477677926319,-0.3174,1.3174,1.62942297128279,0.9670474445749866,-0.1999968995818002,0.6425,1.3533491661890995
1994-18,-0.3497870673482949,-0.2132006333590341,-0.033372836933409596,0.1131399890219154,0.26571577976892696,0.2764351545046839,0.0966,-0.5208645722798666,0.0949,0.5022,-0.6784931966156704,-0.6732979104003278,-0.2610891612775057,-0.4824,0.3903379547642638
1994-19,-0.8156204546435063,-0.6953831845289303,-0.5475440276750175,-0.4256232592818598,-0.3178213778500693,0.5505600678504807,1.1884,0.0687635966181376,0.5335,-1.0325,-1.1554851895335894,-1.2973825136213255,0.9628874369492556,-0.0028,-0.9874604911737528
1994-20,0.9900336875985573,1.0213437302765138,1.0693319525899803,1.1344791428297363,1.1711330075006687,0.1380694986088615,-0.1057,0.5393491722196941,0.3193,-1.4351,-0.1516107783598119,2.1712544978420567,-0.459960361303624,-0.3437,-1.6344445068323
1994-21,0.4302743873448423,0.45126126349908097,0.4654075691757021,0.47500798156581153,0.4752698641234066,-0.2003863052526311,0.3085,0.5304544607920514,-0.305,-0.168,-0.2600685586346074,0.650100542363985,0.5307442450783295,-0.1587,-0.29085983569479
1994-22,0.889835222602109,1.0109208112665913,1.19487968731673,1.3533300726563227,1.5092736503227844,-0.7976280984985706,-0.0853,-0.4006200095702517,-0.5447,0.5092,0.0291961933886586,0.7309530940543985,0.2188275829664299,0.7611,0.2470693643000121
1994-23,0.1539374821679429,0.19425174304585902,0.21952861582676952,0.2143915613417091,0.20992997161812804,1.0637044087433267,0.2447,1.1131125355465343,0.9645,-0.3648,-0.3529378694871354,-0.4307123119374867,0.3501817535945806,-0.8106,-0.1912309056309791
1994-24,0.26870869308144313,0.3603880057756692,0.46583683729515274,0.5661352847959655,0.6442175423548635,0.3502107988021974,0.3706,0.3697564317258761,-0.0704,-0.0598,0.5606522800913227,-0.1646852254853059,-0.0401519615582657,-0.1778,0.0180283071810949
1994-25,-2.9225320081122996,-2.8834362759389665,-2.8643232598019264,-2.8850433728125457,-2.914182900456941,1.1039562832872774,0.7035,1.0234504923154253,0.8151,-0.8,-0.5999085769953783,-3.7898077851553302,0.6814438678980794,0.2007,-0.7292769287518985
1994-26,0.7406748661509921,0.7606609355882199,0.7959828693043347,0.8661926995277237,0.9276713005298864,-0.6805099352433119,-0.3331,-0.1020159264573883,-0.7429,-0.3524,-0.2310574187578629,0.9171234953156748,-0.1805516797511508,0.6213,-0.2163543964888159
1994-27,0.0697289832708669,0.1746175453393395,0.33839297402624696,0.49685067242670744,0.6428198495306736,-0.0907926374720813,0.2124,-0.1414765295605247,-0.1107,-0.7676,0.380404140210322,0.5903824961999593,-0.1301167743800735,0.4093,-0.7479145552383937
1994-28,1.1861282935230477,1.304156524652722,1.4700047366885016,1.6482029169256673,1.840992451174617,0.2887540454802551,-0.5307,-0.051435858418547,0.2878,0.4608,-0.101185340103127,1.2011960574394465,-0.3998025011672124,-0.2241,0.3598643762471543
1994-29,-0.0957920803491551,-0.036568688530702595,0.043223266779413,0.071906448326664,0.10295857167001991,0.3293091317762009,0.7086,0.430639373754782,0.6629,-0.4059,-0.4105318184946527,-0.3814720066258381,-0.4793093971129702,0.0378,-0.4996477773537844
1994-30,0.5967962406101535,0.7507129736784801,0.9531270937807479,1.1489856324887304,1.3351408993472313,-0.0031682892441931,-0.0524,0.0587621347779343,-0.115,-0.411,0.119719991110756,0.9390075854250224,0.4103676036638637,0.3736,-0.6390034238659026
1994-31,0.1890979603924814,0.23936096779704208,0.3027791729575346,0.3609728928984479,0.4131487440157899,0.4405069674044526,1.1684,0.5806661768894328,0.2862,0.2827,-0.2108999704636183,-0.2031132691767911,0.3601502887533581,0.0546,0.1990961946710223
1994-32,0.9792739424205441,1.0239190282572252,1.1092650885377473,1.2374822263170993,1.3849069399999745,-0.6786136113897667,1.2466,-1.1456723330271257,-0.3178,0.3402,1.003025693885884,1.1327751029743371,0.3400173046062882,0.9615,0.049387747550833
1994-33,0.524632663195046,0.6741780713157564,0.892858187653589,1.1496556250985446,1.444005172271812,-0.9375493556063264,0.0456,-0.9770226133505422,-0.7731,0.8767,0.0599159944096205,0.518715651032875,0.4195645914014445,0.8015,0.7495074220177367
1994-34,1.4011160878496964,1.5019823393598308,1.654814025684992,1.8337155929761817,2.0146962199629526,-0.6392290736734973,-0.0017,-1.2836043274300102,-0.4313,-0.0583,-0.0105892879456059,2.0711807799261184,-0.290152488249229,0.4349,-0.2628415802124029
1994-35,0.125375934962113,0.2756828737479066,0.46977185678525046,0.6373542058856208,0.8184547016058641,0.7615688602970572,-0.1765,0.4704560387700951,0.7855,1.2864,0.2602641306314046,-0.3917536109138253,0.1901250305005319,0.1507,1.1840965841986018
1994-36,0.021928055591247095,0.0892750924252894,0.20317667671780887,0.3408126109915921,0.4853062114912321,0.1996366242212,0.0034,-0.5592486383560025,0.1373,0.7148,0.1900839923964836,-0.4643313993433318,-0.3198569620109226,-0.1525,0.8306462140430071
1994-37,0.5769135721103603,0.6336732334441654,0.7138887022100749,0.8242604754182592,0.9425277916351283,-0.3198996145856725,0.278,-0.8980726360253599,-0.2766,0.7642,0.8224442727382542,0.7331110923525674,0.1895854018671761,1.0328,0.6795251597942364
1994-38,-1.5734508998723307,-1.6203215534873472,-1.6737314254131719,-1.754086877235772,-1.856044443693472,0.5911196487984105,0.04,0.3000055267105228,0.4635,0.0198,0.0297768152730304,-2.5301093931880514,-0.10020794616864,-0.5495,0.3789333576716736
1994-39,0.8405082676344212,0.9465856689363062,1.078576806730269,1.1721749492311861,1.266265613097439,0.2497471969020281,0.9214,-0.8480962474559095,0.0544,0.0305,0.2101390170870409,0.7901375740746452,0.6209085738743125,0.3863,0.3069143064339252
1994-40,-1.5510843722520762,-1.4791974009472408,-1.3741105190760219,-1.2698558118228065,-1.1663285947167368,0.5401608920670542,0.5191,0.0589275271789091,0.5993,-0.4267,0.129722816428579,-1.7485898781138154,-0.2704194086658562,-0.7416,-0.4514812663665046
1994-41,1.6393005250485704,1.7870399735992801,1.9843114926463068,2.189527119835022,2.398997945757908,-0.4806120349426068,0.4809,-0.9595384948280272,-0.2545,-0.8293,0.4904481320069154,2.56055597431446,0.2596247210353786,1.0236,-1.1465191875388636
1994-42,-0.2197955397402862,-0.13578215398740712,-0.015628782727050705,0.08185800182820549,0.18913338690451642,-0.2503740730769976,1.2431,-0.1104298165121031,0.0117,0.3045,1.0943054836834998,-0.8607925340869849,-0.0202689028310776,0.4312,0.1594063598471695
1994-43,0.7972707383809396,0.9500271118139114,1.1740577144894404,1.3866103409878816,1.5843313309545692,-0.3008786909306171,0.0612,-0.6787721467793606,0.0841,-1.0562,0.0480961175135297,1.6161602261482333,0.0593569131011495,-0.1007,-1.148086010557836
1994-44,-0.6498596686939972,-0.0952260230524082,0.6966191694735002,1.5336865558104762,2.421034776997799,-0.7490006173510477,-0.2788,-0.1807885400004316,-0.8631,1.568,-0.9171064657500948,-1.8605676502376545,-0.0907127701968102,-0.0732,1.517760037535831
1994-45,-0.7549282531161494,-0.6473352073408045,-0.5188402458786934,-0.3940810510592585,-0.2737302296762611,-0.300006524937868,0.9537,-0.5690473807217655,-0.5119,-0.7759,0.6602866857120748,-0.3120296123269139,0.9734120532779444,1.0356,-0.8678866370269156
1994-46,-0.429868938408473,-0.3300664657567953,-0.1727576803229546,-0.0052327306735878015,0.1541619942009298,-0.1808107516602985,0.975,-1.48209472866081,-0.1571,0.0932,0.9931823742809652,-0.3238037945263783,-0.0903457444007438,0.7206,-0.0014180369050542
1994-47,-1.6314025792072528,-1.684483703789108,-1.758507961892808,-1.8411921041372348,-1.935575027088554,0.2895723257762661,-0.6125,1.331677396519404,-0.1352,-0.4733,-1.5029225966893045,-2.11921418133999,0.0595787536736169,-0.4648,-0.7310922347037119
1994-48,0.142097876709113,0.18692404466940088,0.2286923087103654,0.2397093414240325,0.2436579370896252,0.3788835821106451,1.1268,0.2490172500551724,0.6325,0.271,0.8425451256897976,0.0509146700278462,-0.2698409633306031,0.6198,0.0768729518240807
1994-49,-1.8914997666478417,-1.7921047014263114,-1.660488664164128,-1.5660526074966152,-1.482031975140763,0.990462392336222,1.5877,1.155039351190723,0.9716,-1.5607,0.5707550474696399,-1.893926313551686,0.1693175427437188,0.6808,-1.797734137978435
1994-50,1.747840009791557,1.9272808048493402,2.153110000481484,2.3693694076857064,2.571530764464858,-0.4801790980759168,-0.3216,-0.0907436821392271,0.0611,-0.3993,0.8522464908110816,2.4415646037448946,-0.1708676029158584,0.9077,-0.9328955689414832
1994-51,0.6810287871649834,0.8545965464346051,1.0956523337675161,1.3443362301965633,1.6048920591262172,0.0096699607185168,1.3667,-1.0400326072408816,-0.0922,1.3781,0.3490636158311133,0.5088597083645174,0.0298929805233827,0.927,1.205103510590888
1994-52,0.9574510212495779,1.0775269824750078,1.2223732184773572,1.3641148870256135,1.5029824081632892,-0.3135956872383993,0.479,-0.2009616092956134,0.1385,1.9316,0.4479853968799796,0.1877891709931134,0.3099273482185527,0.7796,1.935870349904345
1995-01,0.13446658319511418,0.1793243172272474,0.23645309717126306,0.28221551684479707,0.3160542825223711,0.6502336040000056,0.0375,1.6071905823111132,0.6118,-0.8632,-2.106726552800009,0.1991418223722174,-0.5003117994152539,-0.8788,-0.9694770458380076
1995-02,0.5410185956262081,0.643633787660125,0.7427039743485464,0.870478508346606,1.0313736349187643,-1.0460355628241214,0.0436,0.2486593363419276,-0.3383,-0.0589,0.4286525557031684,1.0716662103526398,-0.7883037640521007,0.5912,-0.4397476597154837
1995-03,0.23394236683205177,0.3909728528867618,0.5069231772437455,0.6140994036581526,0.699618336625063,0.228789917693617,0.4869,-0.2808496109400482,0.0123,-0.1991,0.7919107293486549,-0.2162387979786295,0.3399119396846783,0.0844,0.1584006636418555
1995-04,0.5544388553962776,0.6978029995569734,0.8213736563059684,0.9210167610485431,1.0065260164884071,-0.2807853621847767,0.4146,0.8320700215942001,-0.134,-0.8573,-0.0810008588435495,0.7920259380992167,0.7918956940784261,-0.0581,-1.285636434277948
1995-05,0.7425873764028257,1.002601912570067,1.2803033836804367,1.549488186514858,1.8041743757758688,-0.9863172843071256,-0.3352,0.4393567910489615,-0.9474,-0.7765,-0.2507178119799835,1.7549884288196038,-0.1715888946706933,0.0991,-1.146126689155491
1995-06,0.6883125823594183,0.8461408899226308,0.9367413298640548,1.0270661437657091,1.1228986000072938,-0.3709346804514624,0.3096,-0.7782837305946755,-0.6098,0.7943,-0.2600026261906918,0.8110044416547835,0.3690551237179429,0.2699,1.0438772667326068
1995-07,0.49770088357889986,0.6606672738911357,0.7831757104522552,0.9024763933352942,1.0208340990299103,0.6007775521993608,0.3103,0.6508981497507449,0.6169,-0.4301,0.179243074682267,-0.0428826413606753,-0.1502148664978442,0.273,-0.4010428810538591
1995-08,0.4526589093005074,0.5333818190268458,0.6032655354355487,0.6666823178780978,0.730847355582287,0.0290896482491032,0.4223,0.9532536740256335,-0.0314,-0.9233,0.0397169427411192,0.9626562985599828,0.6110792610170002,-0.2928,-0.6292087671325497
1995-09,-0.21463703975082,-0.1411341833511103,-0.017326480257540106,0.09557201172927249,0.2160489324804172,-0.3703919080826567,0.5766,-0.9967716248453272,-0.4239,0.5384,0.8213265427916561,-0.3168985348618092,0.2097284928919363,1.0417,0.6414974537708229
1995-10,0.1142509782471102,0.185852357422589,0.2322616589385263,0.2956299254992301,0.359233383021862,0.2600014778910475,0.4493,-1.1747379346090714,0.2647,-0.973,0.398916174685815,0.4918361004784266,0.3397397316512229,0.6969,-0.7796976491279195
1995-11,0.6075079309546538,0.8416784554010184,1.0177658446369309,1.204706870496941,1.3882762873663745,-0.299936896990649,0.6291,-0.5001882900871668,-0.4276,-0.351,0.7411559392141998,0.9713533148609566,0.278825739305244,0.3704,-0.4299037238962411
1995-12,0.3642147700736898,0.5644282320581118,0.7097848651432148,0.8565420309294416,1.0032808241648095,0.0493691204009438,1.1078,-0.3102198639673981,0.2297,-0.7096,0.5002042922804151,0.9094341672274407,-0.120187810923289,0.5869,-0.5601727143261237
1995-13,0.4020045876417911,0.6122186456023249,0.7492524622954244,0.8597773300934364,0.966329681099598,0.6495400603449886,-1.5706,0.7904750220270262,0.6246,0.6113,-2.3351078638488065,0.1082560016231859,-0.6396620337483894,-1.2034,0.740693649735924
1995-14,0.6416055427402867,0.7398513593946499,0.7558997106065224,0.7616198600189028,0.7651010752263376,0.5494888798642572,0.339,1.7499812286083882,0.0707,-0.7488,0.258159750972875,0.7112575727176829,0.3293992642819709,-0.6221,-1.0764596869251464
1995-15,0.0790811060267682,0.12875401496414968,0.1920287505860152,0.2254868946347744,0.256524441069228,-0.3607794887368065,1.0982,-0.7087189727107535,-0.4824,0.8117,0.8101980635612183,0.7512310453315019,0.0696236528384242,0.5387,0.8617622843600126
1995-16,0.10826755604564921,0.2639180098146898,0.3779803745624921,0.492745118006277,0.6197776418092271,1.366071787096912,0.4868,1.043545751398045,1.318,-0.4736,-0.4908128195412753,-0.5025963930623822,-0.0306228884677906,-0.4139,-0.2626634392213334
1995-17,0.737708104844037,0.8948916621541068,1.0262011605049137,1.1675369192045038,1.3019620447281666,-0.7081710831532639,1.606,-0.4097934642103951,-0.7933,0.5092,0.7002657247876964,1.133328396679989,-0.0201609677444203,0.7754,0.2792196012598946
1995-18,0.27095712189784127,0.43441836577058357,0.5878414082431505,0.7428414528341643,0.8998412381013843,0.3985069652399309,0.9809,0.9407707995085612,0.5913,-1.2002,0.9907843500963188,0.6877470617802084,0.1496862816866562,-0.4678,-1.334831010547588
1995-19,0.6770491026591108,0.862399746795206,0.9952434518620823,1.1112555011210112,1.2089807940863118,-0.7679113314946084,-0.938,0.0680280281907919,-0.1228,0.0075,-1.5617042952076443,1.3057591659784815,-0.6686735141689382,0.0846,-0.0412871561023986
1995-20,-0.0622062716407524,0.03861136009759571,0.1186990581592884,0.20761883446134277,0.29510720915939537,0.1696012653782608,0.4425,0.3894368866227182,0.0214,1.1981,0.4503568570548344,-1.0541329243570874,0.199306965070245,0.3437,1.2941361075714308
1995-21,0.549752342572396,0.8202565618343094,1.0943911795370243,1.3968419608556548,1.7123346017738015,-0.4296178876154521,0.9195,0.80221550288746,-0.0455,-0.6711,0.4881325967791561,0.6925203001158176,0.0087461142837197,-0.7138,-0.6007264539542478
1995-22,0.7909736653497257,1.0009548439041671,1.1811475978463104,1.3696990841022716,1.5543761894877273,-0.3042658136692022,0.4549,0.9399259014145844,-0.0307,-0.6035,-0.5911731993088143,1.3886431820000045,0.369072224032041,0.1786,-1.111505222502407
1995-23,0.47449460090911444,0.6614402729805624,0.747336062165127,0.8359202107364404,0.9323316767372525,-0.3404117556644825,-0.3797,-1.4819645145520033,-0.761,1.2191,-0.2800785838779851,-0.573495538321378,-0.1004947874298056,-0.2835,2.04513794214023
1995-24,0.7477983219875917,0.9023968091264933,1.0741601697368042,1.2556525052857648,1.4491071934330968,-0.3395842353374423,0.2744,-1.353920783722684,-0.5391,0.0864,0.9835749315179942,2.156278750279683,0.2500608490710432,0.0343,-0.0518066398758843
1995-25,0.35019265323958937,0.4801518163283447,0.5680487148121971,0.6688040026697095,0.787219939248196,-1.5525182655451442,1.2851,-0.3202427184652467,-0.6414,-0.0713,2.0947403426379685,1.7845300324726088,0.159700412394792,2.1012,-0.6125419056023707
1995-26,0.5049063852916813,0.6468534419870053,0.7226143098562732,0.8166297020820724,0.9094063680068487,1.0214167861048562,0.1318,-0.18259642669054,0.6091,0.9156,-0.5016173369103316,-0.8232949595501582,-0.2799067718949222,-0.1612,1.1506537604564435
1995-27,0.7013515396799175,0.7526181596096082,0.8627580429205083,0.9889038046974274,1.0999646045644962,-0.4897795312763131,-0.5435,-0.2801728560000049,-0.6134,-0.2836,-0.42958314448448,2.246172124732193,0.1098017999820788,0.8093,-0.4127541617736985
1995-28,0.9281670480724813,1.0716411951815719,1.2449663413321546,1.446694596099407,1.6296616849683199,-1.3347420872648952,1.2068,-0.958479472118956,-1.0572,1.4796,1.0432419197642815,0.8466976315634644,0.610439465590451,0.5905,1.4365851699420285
1995-29,-0.0199057272731063,0.0833640322928098,0.13997219378967252,0.17537111450605103,0.19981857463460262,1.5649924196150966,-0.4434,0.2300780434249416,0.7513,-0.4817,-0.4248478410598166,-1.4194415597422516,0.3298802886761542,-0.3504,0.1169396027556946
1995-30,0.7632898353226336,0.9885624426357877,1.1865996054105432,1.3780100728324252,1.578403117985161,-1.254501562846766,0.3856,-0.6296648026189011,-1.2317,0.8309,2.327745021421168,2.1238304335728486,-0.7779191564582955,0.1869,0.5793179887022548
1995-31,-0.051565996238745,0.1106447843258973,0.3040748818167849,0.4942409278708926,0.6782578169776565,1.1733875219419598,-0.5046,1.283971774912307,0.6797,0.2096,-0.4708590967724801,-0.7787010049817744,-0.370174403281176,-1.1841,0.4501838426511639
1995-32,0.40995101889553803,0.6744215770438267,0.9704272520387303,1.2653772177744214,1.5529295321093706,-0.2403615051932317,1.228,-0.2012529338739188,-0.0059,0.9864,0.368501717665981,-0.3107611416052869,-0.1102267909509291,0.2004,0.9225712377195494
1995-33,0.5725735793045805,0.6635504219686839,0.7464418408747786,0.8448010352673618,0.9688165612511845,-0.3402883840275539,0.0861,-0.3218927896903034,-0.2697,0.862,0.91175841776705,1.1629011656689947,-0.9669979029037656,0.2204,0.5995589010819424
1995-34,0.3935939544702727,0.5583776511916438,0.7343222501675406,0.915890374861128,1.0843345785326086,0.6593153780514394,-0.0772,0.66987256138209,0.8853,0.3937,-0.3229615049521794,0.0184099911317625,-0.0808942688742986,-0.066,0.1055428672113167
1995-35,0.7493316001881078,0.8622570493497461,0.9049849737797988,0.9452260859125206,0.9839288881637209,0.4685478310938906,-0.139,1.5846260512558663,0.6866,-0.1019,-0.7801984985620458,0.6401694187283313,0.1188908367013352,0.1898,-0.1736686916983476
1995-36,0.7530140236082117,0.8359502076880521,0.9675055988450865,1.1043963790466016,1.228870999336129,-1.1173708929178017,1.3863,-1.1354462589664105,-0.8192,1.2236,1.6998807864089691,1.9216777901005069,-0.3400020180261864,0.6845,0.5989163672729614
1995-37,0.5004160731058249,0.6355633845556596,0.7129515545473142,0.8133827567310403,0.9177499474415818,1.1522102341145146,-0.2374,0.6286973212109137,1.5765,-1.0661,-0.2546522858903888,1.3051504268273062,0.4592264874619944,-0.0911,-1.2740414631431165
1995-38,0.025852480162358304,0.19448954645526767,0.3651958306482906,0.5326876463893404,0.6868584680492784,-0.9977161715454596,1.1855,-1.3729540521527306,-0.4263,-0.157,0.3044627377403408,-0.3433645906308902,0.3802389961975905,0.5156,-0.1209885040877489
1995-39,0.2647247694822941,0.3992812222957554,0.4670148474164693,0.5119166709272038,0.5365316229610562,1.041779824655675,1.0946,1.618207388822146,1.3897,-0.6106,0.5297374905114394,0.1553886200535759,0.6178170570975805,0.6476,-0.935005392073085
1995-40,0.030326908100630795,0.19823118910202722,0.31731470805826945,0.41814755508504664,0.47667136966527135,0.9499290638312008,0.9382,1.8203375165941391,1.1473,-2.2894,0.3784361057600272,-0.968894162987155,1.132015142978582,0.0335,-2.1353798518738865
1995-41,0.0479972915711446,0.19902225081736,0.29885685305079956,0.3888580527316332,0.4787335916783153,-0.1576683311258708,0.1461,0.5131479485046109,-0.1161,-0.6621,1.4730888355672267,0.4191568957107483,-0.0325033274451547,0.3278,-0.574259390280174
1995-42,0.19504229005469217,0.3797057949571858,0.4851048141920389,0.5861816969827904,0.6753860122762578,0.0160755934645928,1.4853,-1.2062982765309371,0.0026,-1.0675,1.5830617289085636,0.3562882491650709,0.6616820602138418,0.7218,-0.1845104554044296
1995-43,-0.6178764406252091,-0.5401286246009218,-0.5134176007038471,-0.49017558315083143,-0.47897954051459024,-0.7092973878093933,1.7721,-0.6702093951066801,0.0365,-1.1172,0.7195663788837292,-1.6559330512337267,0.6204483879296285,1.4471,-1.3240367184466415
1995-44,0.4716457772876882,0.589853209222624,0.7731059392577012,0.9455806018146221,1.1179833167787034,-0.9769565714361272,-0.3206,-0.9600241513820218,-0.6894,0.119,-0.1227095608435591,2.2351653029039964,-1.164668867867047,-0.1044,0.0080940187819456
1995-45,0.7372354055049435,0.9891964458441205,1.240918715786754,1.5130072133779038,1.7815885850286595,-0.0438374041000444,-0.3975,-0.1812339412826769,-0.0125,0.6041,-0.0846610767293198,0.2549878898808311,0.0695847115489645,0.2835,0.2981448855697621
1995-46,0.6446681698342394,0.7818231056138547,0.8722651770048051,0.959313654138505,1.0296755511234768,1.79161435667492,0.0862,0.1784463336157005,1.5178,-1.2472,-0.6092479626377267,0.7062209805533071,0.4893161161174664,-0.1315,-1.0564652853102483
1995-47,0.23776244746533948,0.3416227327902366,0.4189799576123754,0.5018073293477698,0.5821372026891369,0.6098037809446177,-0.5699,0.9523738551500128,0.6925,-0.6528,-1.1356575943114011,-0.2823411561534317,0.1589850661399827,0.0577,-0.5822050859773609
1995-48,0.6340847695094798,0.8003968108366567,0.9562523777228549,1.114233185744351,1.2644876138652394,-0.2035835923284046,0.1053,-0.4615240888817373,0.0649,0.8116,1.294628464398273,1.4766202544453932,-0.6890100435487989,-0.0874,0.6989221276785473
1995-49,0.8386515608079792,1.0589167245646625,1.2617674931914014,1.438877728337884,1.5852433201376082,0.0684077958564399,0.6937,-0.3312658817007707,0.1804,-0.7732,0.8509102469908658,1.14741721958731,0.6307656843691944,0.5143,-0.8688430186797325
1995-50,0.44619280373274783,0.6211116702155239,0.6664040445349517,0.7148402531937714,0.7553565875180634,1.8324953371339656,0.3343,0.3678653274321597,1.3794,-0.0411,-0.3912252946546846,-0.7128798496024547,-0.2102739975711975,0.6596,0.1356334875022069
1995-51,0.4867820491404329,0.5552731708736713,0.7276015181832296,0.887369654366843,1.0585630576983809,0.2265557740849466,-0.3902,0.1243767687776786,0.3916,0.8265,0.1741112535643685,-0.3445259329279415,-1.547489137780833,-1.1851,0.7487462872083128
1995-52,0.5684696439399284,0.7230270969485142,0.8296832962784606,0.9373347377946484,1.0212097045184665,0.320330140021241,-0.1067,-0.0512395755001393,0.2997,0.2445,1.0325311342726184,0.7917143865667775,-0.1503678426544086,0.5012,0.3598881754000249
1996-02,-0.5005349049615249,-0.4440236753768256,-0.4110978778257168,-0.385746009961585,-0.370554186274119,0.6795878428183411,0.0695,0.8636774237970046,0.3524,0.1581,0.8588227039148855,-2.314301542632302,-0.090897126785705,-0.5265,0.0794886760591806
1996-03,0.29434031194433,0.4967582759838552,0.5572802028970258,0.5509204067882578,0.5410554371998444,0.6886218539165601,1.2395,0.2648057717851371,1.3652,-1.4496,2.0645132877691763,1.2890402901415854,0.0983517626014673,-0.0152,-1.5973890991620163
1996-04,0.8240382403499337,1.017233915150939,1.2243225828907132,1.4359428511831362,1.6747478257500559,-0.510391377670949,1.4042,-1.335703444467362,-0.2859,0.1206,0.6401436366788138,1.6747769778137966,0.0892164981515231,0.2837,0.3064820984201466
1996-05,0.8454136867318554,1.0144774578082494,1.0713883910129285,1.1039009805618116,1.1433871526736805,-0.7084924387933955,-0.3205,-0.7799453084998964,-0.6574,0.0135,0.0478465522499638,2.275975401331043,-0.449672383161992,0.1876,-0.4814787151986022
